entity_id,entity_type,name,foot_traffic,sales,avg_dwell_time_min,area_sqft,ft_per_sqft,geolocation,country,state_code,state_name,city,postal_code,formatted_city,street_address,sub_category,dma,cbsa,chain_id,chain_name,store_id,date_opened,date_closed
65804830bc85bc2dace90976,venue,Target,96156,819231.78,28.66,125102.17,0.77,POINT (-77.33273385372301 38.597819297392874),United States,VA,Virginia,Dumfries,22025,Dumfries,4310 Fortuna Ctr Plz,Big Box Store,511,47900,58ef64a9173f5601f92d8f0e,Target,2017,2005-10-05 00:00:00.000000 UTC,
ec0d954cf9bbc094d4385508,venue,Target,137112,3075888.34,29.29,128816.80,1.06,POINT (-77.9927775304655 39.43744553486379),United States,WV,West Virginia,Martinsburg,25403,Martinsburg,436 Retail Commons Pkwy,Big Box Store,511,25180,58ef64a9173f5601f92d8f0e,Target,2538,2009-07-22 00:00:00.000000 UTC,
f4f97167ee4ed124058384df,venue,Target,119411,1919620.62,37.70,77163.70,1.55,POINT (-77.11866962603975 38.84450504102427),United States,VA,Virginia,Falls Church,22041,Falls Church,5115 Leesburg Pike,Big Box Store,511,47900,58ef64a9173f5601f92d8f0e,Target,1893,2004-10-06 00:00:00.000000 UTC,
4b09221ed34f40c72dd6372f,venue,Target,115474,3167620.10,26.04,127874.97,0.90,POINT (-76.827352694891 38.89650985764381),United States,MD,Maryland,Upper Marlboro,20774-1309,Upper Marlboro,10500 Campus Way S,Big Box Store,511,47900,58ef64a9173f5601f92d8f0e,Target,1006,1996-07-24 00:00:00.000000 UTC,
6594a53a1d97d8cf5edf8500,venue,Target,15488,343513.93,27.13,124895.49,0.12,POINT (-76.88703887475049 38.84900032107743),United States,MD,Maryland,District Heights,20747-3204,District Heights,3101 Donnell Dr,Big Box Store,511,47900,58ef64a9173f5601f92d8f0e,Target,1897,2004-10-06 00:00:00.000000 UTC,
f50ac7f4f7f7f6c1910bd4eb,venue,Big Lots,149305,4310231.40,19.24,28523.07,5.23,POINT (-76.45661950623156 38.264807644665545),United States,MD,Maryland,Lexington Park,20653,Lexington Park,21800 N Shangri-La Dr #20,Big Box Store,511,15680,59b035c2173f568518781186,Big Lots,1585,,2024-07-10 00:00:00.000000 UTC
f5fdae6371d4fa1bef1bf36b,venue,Target,108801,578001.43,28.24,89547.56,1.22,POINT (-77.17383803071444 38.77600331048799),United States,VA,Virginia,Springfield,22150-1712,Springfield,6600 Springfield Mall,Big Box Store,511,47900,58ef64a9173f5601f92d8f0e,Target,1416,2002-03-06 00:00:00.000000 UTC,
eb103ac606151ae333051818,venue,Target,198570,2153494.37,29.09,124380.52,1.60,POINT (-77.51326950617462 38.29995436573588),United States,VA,Virginia,Fredericksburg,22401,Fredericksburg,1180 Carl D Silver Pkwy,Big Box Store,511,47900,58ef64a9173f5601f92d8f0e,Target,772,2017-01-01 00:00:00.000000 UTC,
db8bf405b93c7bbd4afe0a89,venue,Walmart,0,0.00,33.23,200920.78,0.00,POINT (-77.56154553821402 39.08052625503337),United States,VA,Virginia,Leesburg,20175,Leesburg,19360 Compass Creek Pkwy,Big Box Store,511,47900,58ef64a9173f5601f82d8f0e,Walmart,1904,2019-05-29 00:00:00.000000 UTC,
4da4be9b2bfa760c6bbfccc3,venue,Big Lots,264,6766.83,0.00,26195.12,0.01,POINT (-77.13456405276249 38.81368643836924),United States,VA,Virginia,Alexandria,22304,Alexandria,5901 Stevenson Ave,Big Box Store,511,47900,59b035c2173f568518781186,Big Lots,5281,,2022-05-24 00:00:00.000000 UTC
ecb181ebd00c2b0c618c7076,venue,Target,215490,2756296.87,2.95,128178.97,1.68,POINT (-77.11359715377671 38.879476822833155),United States,VA,Virginia,Arlington,22203,Arlington,740 N Glebe Rd,Big Box Store,511,47900,58ef64a9173f5601f92d8f0e,Target,3257,2020-08-12 00:00:00.000000 UTC,
4ab32209cf0308df0ba60da8,venue,Walmart,117090,1990030.60,31.06,233587.30,0.50,POINT (-78.17241552273873 39.15584149929228),United States,VA,Virginia,Winchester,22601,Winchester,2350 S Pleasant Valley Rd,Big Box Store,511,49020,58ef64a9173f5601f82d8f0e,Walmart,1406,,
e7ddb56af305ecccd12c6128,venue,Walmart,260544,5325672.78,33.91,111255.42,2.34,POINT (-78.49388535382853 38.662439583376866),United States,VA,Virginia,Luray,22835,Luray,1036 US-211,Big Box Store,511,,58ef64a9173f5601f82d8f0e,Walmart,2564,2017-01-01 00:00:00.000000 UTC,
4b481f7c87fae4d0205f4f8c,venue,Walmart,212600,4316789.76,38.29,105725.83,2.01,POINT (-77.02728342451441 38.96193601634112),United States,DC,District of Columbia,Washington,20011,Washington,5929 Georgia Ave NW,Big Box Store,511,47900,58ef64a9173f5601f82d8f0e,Walmart,5968,2017-01-01 00:00:00.000000 UTC,
92c2a342ead155018f620bcc,venue,Walmart,157072,3993042.45,29.42,136101.52,1.15,POINT (-77.39658371350751 38.854214648241694),United States,VA,Virginia,Fairfax,22033,Fairfax,13059 Fair Lakes Pkwy,Big Box Store,511,47900,58ef64a9173f5601f82d8f0e,Walmart,2015,2017-01-01 00:00:00.000000 UTC,
ec4e8b4dc16c0ae3e3c2de9a,venue,Walmart,107615,2106323.99,31.93,193675.33,0.56,POINT (-77.52931297982174 38.369334486092),United States,VA,Virginia,Fredericksburg,22406,Fredericksburg,11 Village Pkwy,Big Box Store,511,47900,58ef64a9173f5601f82d8f0e,Walmart,4258,,
eb438a2aa7a2e00678bcfd66,venue,Target,127135,1854300.23,29.25,125561.81,1.01,POINT (-77.08301133473697 38.77555806414484),United States,VA,Virginia,Alexandria,22306,Alexandria,6600 Richmond Hwy,Big Box Store,511,47900,58ef64a9173f5601f92d8f0e,Target,1533,2003-10-08 00:00:00.000000 UTC,
db8536757f853fb5b83b10f9,venue,Target,186382,947015.49,30.87,118406.39,1.57,POINT (-76.81731121721982 39.25003330124166),United States,MD,Maryland,Ellicott City,21043,Ellicott City,4390 Montgomery Rd,Big Box Store,512,12580,58ef64a9173f5601f92d8f0e,Target,1042,1996-10-02 00:00:00.000000 UTC,
6348c2abbbb5ad84a7a0e8a4,venue,Walmart,17967,476699.37,27.51,109891.52,0.16,POINT (-76.81983492214874 39.19578127780375),United States,MD,Maryland,Columbia,21045,Columbia,6405 Dobbin Rd,Big Box Store,512,12580,58ef64a9173f5601f82d8f0e,Walmart,5228,,
89d75fd4d256f3a9dc795875,venue,Big Lots,0,0.00,18.31,29307.66,0.00,POINT (-76.56059360631549 39.37239543724693),United States,MD,Maryland,Parkville,21234,Parkville,2525 Cleanleigh Dr,Big Box Store,512,12580,59b035c2173f568518781186,Big Lots,5103,,
918fc52da5e93e1dd56b9d4c,venue,Big Lots,118993,1488083.34,0.00,29515.65,4.03,POINT (-76.81169674326448 39.19384573908892),United States,MD,Maryland,Columbia,21045,Columbia,6171 Columbia Crossing Cir,Big Box Store,512,12580,59b035c2173f568518781186,Big Lots,5155,,2022-05-30 00:00:00.000000 UTC
ed90a28550a84ae6e184ad4a,venue,Target,126960,1508159.11,33.88,135024.70,0.94,POINT (-76.56650004617273 39.274811031968355),United States,MD,Maryland,Baltimore,21224,Baltimore,3559 Boston St,Big Box Store,512,12580,58ef64a9173f5601f92d8f0e,Target,2845,2017-01-01 00:00:00.000000 UTC,
923e3cbf16f2a2fea09c7954,venue,Walmart,10790,281092.51,31.08,194622.22,0.06,POINT (-83.00570694951818 43.817767725012445),United States,MI,Michigan,Bad Axe,48413,Bad Axe,901 N Van Dyke Rd,Big Box Store,513,,58ef64a9173f5601f82d8f0e,Walmart,1592,2017-01-01 00:00:00.000000 UTC,
dc324fb081bb82364e8c0a55,venue,Big Lots,8648,251833.56,25.71,40263.75,0.21,POINT (-83.6265769106616 43.02077484781255),United States,MI,Michigan,Burton,48509,Burton,4157 E Court St,Big Box Store,513,22420,59b035c2173f568518781186,Big Lots,5229,,
91c7ec66cfd6284e5c8215ce,venue,Big Lots,160115,1787129.57,24.82,31468.25,5.09,POINT (-83.91654951889174 43.615051070407006),United States,MI,Michigan,Bay City,48706,Bay City,1001 N Euclid Ave,Big Box Store,513,13020,59b035c2173f568518781186,Big Lots,420,,
88e05dd5f4e69c36cf083ba6,venue,Walmart,200675,3543370.87,29.80,194614.30,1.03,POINT (-83.3847674755464 43.50079014542507),United States,MI,Michigan,Caro,48723,Caro,1121 E Caro Rd,Big Box Store,513,,58ef64a9173f5601f82d8f0e,Walmart,1798,2017-01-01 00:00:00.000000 UTC,
ae0cfbf83b180327581f542b,venue,Walmart,0,0.00,32.90,212295.71,0.00,POINT (-83.96941897652873 43.489718361115855),United States,MI,Michigan,Saginaw,48604,Saginaw,5650 Bay Rd,Big Box Store,513,40980,58ef64a9173f5601f82d8f0e,Walmart,5097,2017-01-01 00:00:00.000000 UTC,
e7f9ff60853f229c9a05d185,venue,Kmart,90072,1519707.53,0.00,95093.09,0.95,POINT (-84.66685 43.3966),United States,MI,Michigan,Alma,48801,Alma,1755 Wright Ave,Big Box Store,513,10940,59b04357173f56851c781126,Kmart,,,2017-06-14 00:00:00.000000 UTC
db6f14cacd6291e0884c7c56,venue,Target,0,0.00,28.59,103690.22,0.00,POINT (-83.74870115438245 42.98354619058481),United States,MI,Michigan,Flint,48507,Flint,3515 Miller Rd,Big Box Store,513,22420,58ef64a9173f5601f92d8f0e,Target,350,2017-01-01 00:00:00.000000 UTC,
acbd188e4ed0f192bd35952c,venue,Walmart,130382,3001886.08,0.00,164732.74,0.79,POINT (-80.10413738525271 34.98092784189304),United States,NC,North Carolina,Wadesboro,28170,Wadesboro,2004 US-74 W,Big Box Store,517,16740,58ef64a9173f5601f82d8f0e,Walmart,1127,2017-01-01 00:00:00.000000 UTC,2020-04-03 00:00:00.000000 UTC
89ce9ea7eeba7d367538577c,venue,Walmart,204466,4974845.45,30.28,125893.24,1.62,POINT (-80.68896594639666 35.213472020568375),United States,NC,North Carolina,Charlotte,28227,Charlotte,9101 Albemarle Rd,Big Box Store,517,16740,58ef64a9173f5601f82d8f0e,Walmart,1821,2017-01-01 00:00:00.000000 UTC,
e7cc3795ef23474514397472,venue,Walmart,124908,3345665.28,32.57,199439.92,0.63,POINT (-81.03544608812234 35.25539353345975),United States,NC,North Carolina,Belmont,28012,Belmont,701 Hawley Ave,Big Box Store,517,16740,58ef64a9173f5601f82d8f0e,Walmart,5085,,
e9a3961d5c49ab5d14ef64e3,venue,Target,113682,2923008.27,26.55,177658.80,0.64,POINT (-80.9850675616369 35.100336792018254),United States,NC,North Carolina,Charlotte,28273,Charlotte,12830 Walker Branch Rd,Big Box Store,517,16740,58ef64a9173f5601f92d8f0e,Target,2132,2017-01-01 00:00:00.000000 UTC,
f6a44a70bf436017743fcb6b,venue,Target,205777,3738261.83,28.70,131003.33,1.57,POINT (-80.80849990132337 35.03749968003564),United States,NC,North Carolina,Charlotte,28277,Charlotte,9870 Rea Rd,Big Box Store,517,16740,58ef64a9173f5601f92d8f0e,Target,2090,2006-03-01 00:00:00.000000 UTC,
8a71b1ccd502905e61bddfd3,venue,Walmart,10893,242380.11,34.85,235339.46,0.05,POINT (-80.56406785034774 35.01392181753041),United States,NC,North Carolina,Monroe,28110,Monroe,2406 W Roosevelt Blvd,Big Box Store,517,16740,58ef64a9173f5601f82d8f0e,Walmart,877,2017-01-01 00:00:00.000000 UTC,
ea4b6afeb2f4349450ff076f,venue,Big Lots,76989,1545032.88,29.37,39505.32,1.95,POINT (-81.22911486116666 35.25795410907806),United States,NC,North Carolina,Gastonia,28052,Gastonia,2587 W Franklin Blvd,Big Box Store,517,16740,59b035c2173f568518781186,Big Lots,1536,,
4c3a1d94c8b19e664343b630,venue,Target,167908,4871254.94,26.18,119354.82,1.41,POINT (-80.87864489214773 35.10828382301894),United States,NC,North Carolina,Charlotte,28273,Charlotte,9531 South Blvd,Big Box Store,517,16740,58ef64a9173f5601f92d8f0e,Target,762,2017-01-01 00:00:00.000000 UTC,
4b43941fc032a6204a2c093f,venue,Walmart,181085,4706398.37,33.90,160424.61,1.13,POINT (-80.82788482098583 35.37095700701822),United States,NC,North Carolina,Huntersville,28078,Huntersville,11145 Bryton Town Center Dr,Big Box Store,517,16740,58ef64a9173f5601f82d8f0e,Walmart,5879,2017-01-01 00:00:00.000000 UTC,
dbdd53a4dd40b0cb73c7ca82,venue,Target,193322,2114965.72,31.11,138472.16,1.40,POINT (-80.83449059350318 35.21480558052638),United States,NC,North Carolina,Charlotte,28204,Charlotte,900 Metropolitan Ave Ste 2,Big Box Store,517,16740,58ef64a9173f5601f92d8f0e,Target,2244,2007-10-10 00:00:00.000000 UTC,
ac48b2dc364a38d561fc3589,venue,Walmart,16387,174293.27,31.93,199391.08,0.08,POINT (-81.08991586664564 34.97929997289612),United States,SC,South Carolina,Rock Hill,29732,Rock Hill,4875 Old York Rd,Big Box Store,517,16740,58ef64a9173f5601f82d8f0e,Walmart,4593,,
90d95be3885844561c7ba228,venue,Big Lots,117949,2113445.68,28.01,49824.63,2.37,POINT (-81.45759288135505 36.42147548783353),United States,NC,North Carolina,Jefferson,28640,Jefferson,822 E Main St,Big Box Store,517,,59b035c2173f568518781186,Big Lots,5472,2022-09-24 00:00:00.000000 UTC,2024-11-05 00:00:00.000000 UTC
ec42a5b29b14530e3650bf03,venue,Target,122720,3114750.30,26.99,124555.48,0.99,POINT (-80.74571871101824 35.29257940929577),United States,NC,North Carolina,Charlotte,28213,Charlotte,8120 University City Blvd,Big Box Store,517,16740,58ef64a9173f5601f92d8f0e,Target,1081,1997-07-23 00:00:00.000000 UTC,
8ac10a8fecea0bed03b0dea5,venue,Target,151116,3333848.25,29.94,125126.15,1.21,POINT (-81.30835706032289 35.700143145038),United States,NC,North Carolina,Hickory,28602,Hickory,1910 Catawba Valley Blvd SE,Big Box Store,517,25860,58ef64a9173f5601f92d8f0e,Target,1181,2017-01-01 00:00:00.000000 UTC,
f4ddab9fd99f5566b888c42a,venue,Walmart,83090,1355992.34,34.04,216843.31,0.38,POINT (-79.66710858816745 36.383469255823925),United States,NC,North Carolina,Reidsville,27320,Reidsville,1624 NC-14,Big Box Store,518,24660,58ef64a9173f5601f82d8f0e,Walmart,3304,2017-01-01 00:00:00.000000 UTC,
eb566f87c491f8a7cfb6630a,venue,Target,164003,4844548.76,28.52,118783.34,1.38,POINT (-80.27921431915762 36.168053878350655),United States,NC,North Carolina,Winston Salem,27105,Winston Salem,5420 University Pkwy,Big Box Store,518,49180,58ef64a9173f5601f92d8f0e,Target,1077,2017-01-01 00:00:00.000000 UTC,
f4968c977fc953ede6162520,venue,Walmart,0,0.00,31.27,234219.01,0.00,POINT (-79.40338760938724 36.091151926543915),United States,NC,North Carolina,Burlington,27217,Burlington,530 S Graham Hopedale Rd,Big Box Store,518,15500,58ef64a9173f5601f82d8f0e,Walmart,3612,2017-01-01 00:00:00.000000 UTC,
f4a375de1601ee39c771d122,venue,Kmart,139151,2114268.52,0.00,97158.27,1.43,POINT (-79.96646364665949 36.39632048787104),United States,NC,North Carolina,Madison,27025,Madison,102 New Market,Big Box Store,518,24660,59b04357173f56851c781126,Kmart,,,2017-03-25 00:00:00.000000 UTC
4bac0da5dba194f255d73b47,venue,Target,7890,91622.88,30.16,135252.14,0.06,POINT (-82.08168031870616 33.490539115331416),United States,GA,Georgia,Augusta,30909-0800,Augusta,235 Robert C Daniel Jr Pkwy,Big Box Store,520,12260,58ef64a9173f5601f92d8f0e,Target,1090,1997-10-08 00:00:00.000000 UTC,
f4c851928bca60d085384e2e,venue,Big Lots,155587,2568054.55,26.45,33029.57,4.71,POINT (-82.50640248892239 33.483311793583425),United States,GA,Georgia,Thomson,30824,Thomson,687 Main St,Big Box Store,520,12260,59b035c2173f568518781186,Big Lots,5463,2022-04-13 00:00:00.000000 UTC,2024-07-10 00:00:00.000000 UTC
89a3957f63db361f3624f082,venue,Walmart,9015,144336.22,28.66,163257.18,0.06,POINT (-81.9350651486222 33.57251096954352),United States,SC,South Carolina,North Augusta,29860,North Augusta,1041 Edgefield Rd,Big Box Store,520,12260,58ef64a9173f5601f82d8f0e,Walmart,6576,2017-01-01 00:00:00.000000 UTC,
e917da64053feaf5229c84b9,venue,Big Lots,112707,1657553.55,25.92,23282.05,4.84,POINT (-82.01888283090643 33.421543923354946),United States,GA,Georgia,Augusta,30906,Augusta,2708 Peach Orchard Rd,Big Box Store,520,12260,59b035c2173f568518781186,Big Lots,3,,
4d461b323e1c3698c305121a,venue,Walmart,0,0.00,32.72,169101.12,0.00,POINT (-72.02649936047325 44.14060876796021),United States,NH,New Hampshire,Woodsville,3785,Woodsville,4901 Dartmouth College Hwy,Big Box Store,523,30100,58ef64a9173f5601f82d8f0e,Walmart,4389,2017-01-01 00:00:00.000000 UTC,
ec2753035d30540a85503564,venue,Kmart,140423,3771973.01,0.00,89670.21,1.57,POINT (-73.49547454565098 44.69469091343878),United States,NY,New York,Plattsburgh,12901,Plattsburgh,57 Centre Dr,Big Box Store,523,38460,59b04357173f56851c781126,Kmart,7044,,2018-04-30 00:00:00.000000 UTC
ed629ab756d237604a22728e,venue,Target,176136,3534628.05,27.96,74396.53,2.37,POINT (-73.18252020889648 44.466116613430394),United States,VT,Vermont,South Burlington,5403,South Burlington,155 Dorset St,Big Box Store,523,15540,58ef64a9173f5601f92d8f0e,Target,3306,2018-10-17 00:00:00.000000 UTC,
e96b596cfdc36d14e4fe066b,venue,Walmart,10024,289283.01,33.52,126202.49,0.08,POINT (-73.1221241806833 44.44162117377518),United States,VT,Vermont,Williston,5495,Williston,863 Harvest Ln,Big Box Store,523,15540,58ef64a9173f5601f82d8f0e,Walmart,2224,2017-01-01 00:00:00.000000 UTC,
8a81db5db5acd516ea080bff,venue,Big Lots,0,0.00,23.37,23719.36,0.00,POINT (-73.47785020685018 44.69803776363885),United States,NY,New York,Plattsburgh,12901,Plattsburgh,316 Cornelia St,Big Box Store,523,38460,59b035c2173f568518781186,Big Lots,1196,,2024-11-05 00:00:00.000000 UTC
dd217eeec9c66fd0bb3956cb,venue,Big Lots,188028,5120961.15,0.00,49848.74,3.77,POINT (-84.54285144885698 34.0877528410737),United States,GA,Georgia,Woodstock,30189,Woodstock,8811 Hwy 92,Big Box Store,524,12060,59b035c2173f568518781186,Big Lots,1786,,2020-09-30 00:00:00.000000 UTC
8a66bbd73a5769bc4c9e9943,venue,Walmart,84317,885180.14,32.49,194418.58,0.43,POINT (-84.48828357363159 34.656318870331845),United States,GA,Georgia,East Ellijay,30540,East Ellijay,88 Highland Crossing,Big Box Store,524,,58ef64a9173f5601f82d8f0e,Walmart,1070,2017-01-01 00:00:00.000000 UTC,
ebd9ed8b515feb0ce23a6c71,venue,Target,164707,4616966.71,29.10,127315.70,1.29,POINT (-84.58939906301566 33.4370189706245),United States,GA,Georgia,Peachtree City,30269,Peachtree City,1209 Peachtree Pkwy N,Big Box Store,524,12060,58ef64a9173f5601f92d8f0e,Target,2129,2006-07-19 00:00:00.000000 UTC,
ad1187a7b499185b77712578,venue,Walmart,116211,1049592.75,27.28,146566.65,0.79,POINT (-83.97245260466978 34.538615515241624),United States,GA,Georgia,Dahlonega,30533,Dahlonega,270 Walmart Way,Big Box Store,524,,58ef64a9173f5601f82d8f0e,Walmart,2513,2017-01-01 00:00:00.000000 UTC,
4c0d73207cc7bf7b891dda1d,venue,Target,168407,4807362.96,32.33,122198.49,1.38,POINT (-84.016610366102 33.87468570671473),United States,GA,Georgia,Snellville,30078,Snellville,1905 Scenic Hwy N,Big Box Store,524,12060,58ef64a9173f5601f92d8f0e,Target,917,1994-10-05 00:00:00.000000 UTC,
f448cd54a44f481a070d627f,venue,Walmart,187223,5357836.72,31.01,160534.10,1.17,POINT (-83.75902419270452 34.57907945974764),United States,GA,Georgia,Cleveland,30528,Cleveland,260 Donald E Thurmond Pkwy,Big Box Store,524,,58ef64a9173f5601f82d8f0e,Walmart,4616,,
8a6d1963b9e243d8a47f4bbb,venue,Walmart,96131,2528356.05,33.23,200179.79,0.48,POINT (-83.7566532859081 33.990050312553635),United States,GA,Georgia,Winder,30680,Winder,440 Atlanta Hwy NW,Big Box Store,524,12060,58ef64a9173f5601f82d8f0e,Walmart,520,,
8904b1fcb7784cad583aed17,venue,Target,108723,3198444.85,26.53,74396.53,1.46,POINT (-84.3588736333419 33.85165732179701),United States,GA,Georgia,Atlanta,30326,Atlanta,3535 Peachtree Rd NE,Big Box Store,524,12060,58ef64a9173f5601f92d8f0e,Target,1197,1999-07-21 00:00:00.000000 UTC,
ea4c7d7f24957c9e52561a23,venue,Target,0,0.00,27.29,124869.08,0.00,POINT (-84.49928565577478 33.65936691166483),United States,GA,Georgia,East Point,30344,East Point,3660 Marketplace Blvd,Big Box Store,524,12060,58ef64a9173f5601f92d8f0e,Target,1546,2003-07-23 00:00:00.000000 UTC,
dd4f105a3464e43eb7fff69d,venue,Big Lots,141708,2974331.01,0.00,18453.16,7.68,POINT (-84.36672665375724 33.954551342340515),United States,GA,Georgia,Atlanta,30328,Atlanta,7300 Roswell Rd,Big Box Store,524,12060,59b035c2173f568518781186,Big Lots,,,2017-01-24 00:00:00.000000 UTC
ecb557e6cd3dbb36b7eb93f9,venue,Target,10172,153239.90,31.65,134006.18,0.08,POINT (-84.34610584138247 33.75677137728889),United States,GA,Georgia,Atlanta,30307,Atlanta,1275 Caroline St NE,Big Box Store,524,12060,58ef64a9173f5601f92d8f0e,Target,1964,2017-01-01 00:00:00.000000 UTC,
90cc17db791e8e57a63ce299,venue,Big Lots,152639,2314358.02,28.99,36652.72,4.16,POINT (-84.01833557319114 33.8649022624402),United States,GA,Georgia,Snellville,30078,Snellville,2059 Scenic Hwy N,Big Box Store,524,12060,59b035c2173f568518781186,Big Lots,5359,2017-11-17 00:00:00.000000 UTC,2024-12-31 00:00:00.000000 UTC
e961933e024ac90e09c48818,venue,Walmart,78477,1131990.70,30.81,166415.53,0.47,POINT (-83.47992675385953 33.56616704532886),United States,GA,Georgia,Madison,30650,Madison,1681 Eatonton Rd,Big Box Store,524,12060,58ef64a9173f5601f82d8f0e,Walmart,1363,,
e8039a9bc5422b1cec57458e,venue,Target,166624,3902790.05,28.34,123963.62,1.34,POINT (-84.60260382138927 33.851470504814294),United States,GA,Georgia,Austell,30106,Austell,4125 Austell Rd,Big Box Store,524,12060,58ef64a9173f5601f92d8f0e,Target,1164,1999-03-03 00:00:00.000000 UTC,
f4348aca5588775a2450841d,venue,Walmart,91076,2394198.00,34.82,193749.03,0.47,POINT (-84.33375976263187 32.91246496481745),United States,GA,Georgia,Thomaston,30286,Thomaston,855 N Church St,Big Box Store,524,45580,58ef64a9173f5601f82d8f0e,Walmart,1112,2017-01-01 00:00:00.000000 UTC,
dd2b4d7f02bf495f5874cc42,venue,Target,134422,3373181.03,29.69,104473.17,1.29,POINT (-83.84669022809173 34.29000170370429),United States,GA,Georgia,Gainesville,30504,Gainesville,514 Shallowford Rd,Big Box Store,524,23580,58ef64a9173f5601f92d8f0e,Target,796,2017-01-01 00:00:00.000000 UTC,
4b1ef002a59bf3a2b1a97aa9,venue,Walmart,200698,2114988.18,32.24,158124.32,1.27,POINT (-83.40428932765907 34.85974203087239),United States,GA,Georgia,Clayton,30525,Clayton,1455 Hwy 441,Big Box Store,524,,58ef64a9173f5601f82d8f0e,Walmart,2753,2017-01-01 00:00:00.000000 UTC,
ea4aabd793f28385427a12ef,venue,Walmart,172278,3872306.27,34.91,222044.00,0.78,POINT (-84.02529869555008 33.93676354878331),United States,GA,Georgia,Lawrenceville,30044,Lawrenceville,1400 Lawrenceville Hwy,Big Box Store,524,12060,58ef64a9173f5601f82d8f0e,Walmart,3388,,
db55af99bb2403f3757cd2f7,venue,Walmart,187863,4496772.65,29.99,152482.14,1.23,POINT (-84.08476659546162 33.694593590097305),United States,GA,Georgia,Lithonia,30038,Lithonia,8424 Mall Pkwy,Big Box Store,524,12060,58ef64a9173f5601f82d8f0e,Walmart,4472,2017-01-01 00:00:00.000000 UTC,
e8ac23f5f0135d17f72c3da2,venue,Walmart,149601,1351473.03,36.46,213413.97,0.70,POINT (-84.31142871276013 33.88855252920166),United States,GA,Georgia,Chamblee,30341,Chamblee,1871 Chamblee Tucker Rd,Big Box Store,524,12060,58ef64a9173f5601f82d8f0e,Walmart,3621,,
4a85c75d7f7e8e33a864f99b,venue,Walmart,186339,1021997.11,32.22,219728.92,0.85,POINT (-84.47216245708812 33.58692329207119),United States,GA,Georgia,College Park,30349,College Park,6149 Old National Hwy,Big Box Store,524,12060,58ef64a9173f5601f82d8f0e,Walmart,3401,2017-01-01 00:00:00.000000 UTC,
e9e96983592901c5735244e3,venue,Walmart,11350,118814.02,32.67,193601.27,0.06,POINT (-85.13029721780816 34.221309213572965),United States,GA,Georgia,Rome,30161,Rome,825 Cartersville Hwy SE,Big Box Store,524,40660,58ef64a9173f5601f82d8f0e,Walmart,5151,2017-01-01 00:00:00.000000 UTC,
f6c46a8d4aae638d35ac6baf,venue,Big Lots,8603,253021.01,30.70,18056.63,0.48,POINT (-85.67203645105727 40.54682543048752),United States,IN,Indiana,Marion,46953,Marion,1535 S Western Ave,Big Box Store,527,31980,59b035c2173f568518781186,Big Lots,380,,
8a1354288fedd5d5af529b05,venue,Big Lots,63193,1650500.38,26.36,35801.69,1.77,POINT (-85.8865620755193 39.221856007655404),United States,IN,Indiana,Columbus,47203,Columbus,3075 E 25th St,Big Box Store,527,18020,59b035c2173f568518781186,Big Lots,5430,2020-08-29 00:00:00.000000 UTC,
abd0c0992c7935daa6029754,venue,Target,180669,3207807.47,29.75,124627.42,1.45,POINT (-85.98579131648991 39.77706673442475),United States,IN,Indiana,Indianapolis,46229,Indianapolis,10202 E Washington St,Big Box Store,527,26900,58ef64a9173f5601f92d8f0e,Target,1214,1999-10-06 00:00:00.000000 UTC,
e95afa54b01d922aae1b10f5,venue,Walmart,9826,141523.67,34.37,186391.24,0.05,POINT (-85.47500807910494 39.359867325606054),United States,IN,Indiana,Greensburg,47240,Greensburg,790 Greensburg Commons Shopping Ctr,Big Box Store,527,24700,58ef64a9173f5601f82d8f0e,Walmart,1180,,
dd5553af58b64cf48a6139b8,venue,Big Lots,180368,2440807.86,32.83,44449.71,4.06,POINT (-86.10141290180829 40.47925643033952),United States,IN,Indiana,Kokomo,46901,Kokomo,2136 E Markland Ave,Big Box Store,527,29020,59b035c2173f568518781186,Big Lots,5111,2010-01-01 00:00:00.000000 UTC,2024-07-10 00:00:00.000000 UTC
ed7095f630204563c3ca6ffb,venue,Walmart,0,0.00,31.27,156161.39,0.00,POINT (-86.31188110258257 40.76120335785528),United States,IN,Indiana,Logansport,46947,Logansport,240 Mall Rd,Big Box Store,527,30900,58ef64a9173f5601f82d8f0e,Walmart,1329,,
de4c90d48a5dc665290643ce,venue,Walmart,13497,105398.80,0.00,192479.28,0.07,POINT (-86.354 39.7488),United States,IN,Indiana,Plainfield,46168,Plainfield,9590 Allpoints Parkway,Big Box Store,527,26900,58ef64a9173f5601f82d8f0e,Walmart,6559,,2018-12-25 00:00:00.000000 UTC
914a84efaff6dd9394788aac,venue,Big Lots,13536,337995.37,33.18,46033.53,0.29,POINT (-85.64948309816594 40.07008516999999),United States,IN,Indiana,Anderson,46013,Anderson,4358 S Scatterfield Rd,Big Box Store,527,26900,59b035c2173f568518781186,Big Lots,5321,,
f7420ccdace1eb7eb8431fea,venue,Big Lots,13086,128685.61,32.61,41734.70,0.31,POINT (-80.35258282393335 25.59937186280888),United States,FL,Florida,Miami,33157,Miami,18325 S Dixie Hwy,Big Box Store,528,33100,59b035c2173f568518781186,Big Lots,4224,,2024-12-31 00:00:00.000000 UTC
